#
# ABINIT package : DOS file  
#
# nsppol = 1, nkpt = 1240, nband(1)=  18
# Tetrahedron method
# For identification : eigen(1:3)=  -1.470  -1.470  -0.619
#
# Fermi energy :       0.52598301
#
# The DOS (in electrons/Hartree/cell) and integrated DOS (in electrons/cell) are computed,
# at  4601 energies (in Hartree) covering the interval 
# between   -1.5000 and    0.8000 Hartree by steps of  0.00050 Hartree.
#
# energy(Ha)     DOS  integrated DOS
    0.53000    35.0926    13.1611
    0.53050    34.6578    13.1785
    0.53100    34.2522    13.1957
    0.53150    33.7423    13.2127
    0.53200    33.2471    13.2295
    0.53250    32.8293    13.2460
    0.53300    32.3044    13.2623
    0.53350    31.7901    13.2783
    0.53400    31.6006    13.2942
    0.53450    31.5613    13.3099
    0.53500    31.2298    13.3257
    0.53550    30.0652    13.3410
    0.53600    28.8938    13.3558
    0.53650    28.0666    13.3701
    0.53700    27.2242    13.3840
    0.53750    26.0391    13.3973
    0.53800    25.3409    13.4104
    0.53850    23.5124    13.4225
    0.53900    18.5661    13.4346
    0.53950    17.3587    13.4434
    0.54000    17.0052    13.4520
    0.54050    16.8014    13.4605
    0.54100    16.4433    13.4688
    0.54150    16.0891    13.4769
    0.54200    15.7759    13.4849
    0.54250    16.6511    13.4928
    0.54300    15.8841    13.5008
    0.54350    15.8212    13.5087
    0.54400    15.7850    13.5166
    0.54450    15.3909    13.5245
    0.54500    15.0840    13.5321
    0.54550    14.9053    13.5396
    0.54600    14.7533    13.5470
    0.54650    14.5986    13.5543
    0.54700    14.4520    13.5616
    0.54750    14.3224    13.5688
    0.54800    14.2287    13.5759
    0.54850    14.0854    13.5830
    0.54900    13.8810    13.5900
    0.54950    13.7658    13.5969
    0.55000    13.7094    13.6038
    0.55050    13.7943    13.6106
    0.55100    13.7077    13.6175
    0.55150    13.5562    13.6244
    0.55200    13.4833    13.6312
    0.55250    13.4204    13.6379
    0.55300    13.3681    13.6446
    0.55350    13.3511    13.6512
    0.55400    13.2552    13.6579
    0.55450    13.1593    13.6645
    0.55500    13.0781    13.6711
    0.55550    13.0110    13.6776
    0.55600    12.9601    13.6841
    0.55650    12.9157    13.6906
    0.55700    12.8600    13.6970
    0.55750    12.8175    13.7034
    0.55800    12.7995    13.7098
    0.55850    12.7850    13.7162
    0.55900    12.7785    13.7226
    0.55950    12.7802    13.7290
    0.56000    12.7767    13.7354
    0.56050    12.7584    13.7418
    0.56100    12.7783    13.7482
    0.56150    12.7435    13.7545
    0.56200    12.6483    13.7609
    0.56250    12.6234    13.7672
    0.56300    12.6163    13.7735
    0.56350    12.6280    13.7798
    0.56400    12.6307    13.7861
    0.56450    12.6402    13.7925
    0.56500    12.6506    13.7988
    0.56550    12.7000    13.8051
    0.56600    12.6761    13.8115
    0.56650    12.6935    13.8178
    0.56700    12.7153    13.8242
    0.56750    12.7455    13.8305
    0.56800    12.7636    13.8369
    0.56850    12.7618    13.8433
    0.56900    12.7539    13.8497
    0.56950    12.7432    13.8560
    0.57000    12.7893    13.8624
    0.57050    12.8012    13.8688
    0.57100    12.8060    13.8752
    0.57150    12.7680    13.8816
    0.57200    12.7605    13.8880
    0.57250    12.7648    13.8944
    0.57300    12.7706    13.9008
    0.57350    12.7888    13.9072
    0.57400    12.9297    13.9136
    0.57450    12.9931    13.9201
    0.57500    13.0655    13.9266
    0.57550    13.1409    13.9331
    0.57600    13.2135    13.9397
    0.57650    13.3196    13.9463
    0.57700    13.4004    13.9530
    0.57750    13.4805    13.9597
    0.57800    13.5640    13.9665
    0.57850    13.6615    13.9733
    0.57900    13.8061    13.9802
    0.57950    13.9477    13.9871
    0.58000    14.0934    13.9941
    0.58050    14.2529    14.0012
    0.58100    14.4346    14.0084
    0.58150    14.5333    14.0156
    0.58200    14.6101    14.0229
    0.58250    14.6859    14.0302
    0.58300    14.7561    14.0376
    0.58350    14.8832    14.0450
    0.58400    14.9882    14.0525
    0.58450    15.1152    14.0600
    0.58500    15.4559    14.0676
    0.58550    15.4987    14.0753
    0.58600    15.7266    14.0831
    0.58650    16.2054    14.0911
    0.58700    16.9736    14.0994
    0.58750    17.9977    14.1081
    0.58800    19.4634    14.1175
    0.58850    21.0754    14.1276
    0.58900    22.1371    14.1385
    0.58950    23.0932    14.1498
    0.59000    23.7867    14.1615
    0.59050    23.8566    14.1734
    0.59100    23.5615    14.1852
    0.59150    22.9712    14.1968
    0.59200    23.2060    14.2083
    0.59250    23.4176    14.2200
    0.59300    23.6350    14.2317
    0.59350    23.7720    14.2436
    0.59400    23.8919    14.2555
    0.59450    24.0082    14.2675
    0.59500    23.9940    14.2795
    0.59550    23.9464    14.2915
    0.59600    24.0485    14.3035
    0.59650    24.1921    14.3155
    0.59700    24.2949    14.3276
    0.59750    24.4325    14.3398
    0.59800    24.5490    14.3521
    0.59850    24.6252    14.3644
    0.59900    24.8922    14.3767
    0.59950    24.7688    14.3892
    0.60000    24.6788    14.4015
    0.60050    24.7325    14.4139
    0.60100    24.8055    14.4263
    0.60150    24.7954    14.4387
    0.60200    24.7459    14.4510
    0.60250    24.8443    14.4634
    0.60300    24.9600    14.4759
    0.60350    25.0985    14.4884
    0.60400    25.2546    14.5010
    0.60450    25.5200    14.5137
    0.60500    25.3547    14.5264
    0.60550    25.4432    14.5391
    0.60600    25.5394    14.5519
    0.60650    25.6681    14.5647
    0.60700    25.7930    14.5775
    0.60750    25.9364    14.5905
    0.60800    26.1150    14.6035
    0.60850    26.2908    14.6166
    0.60900    26.4576    14.6298
    0.60950    26.6361    14.6430
    0.61000    26.8288    14.6564
    0.61050    27.0041    14.6699
    0.61100    27.1747    14.6834
    0.61150    27.3372    14.6970
    0.61200    27.5037    14.7107
    0.61250    27.7042    14.7245
    0.61300    27.8180    14.7384
    0.61350    27.9621    14.7524
    0.61400    28.1417    14.7664
    0.61450    28.3381    14.7805
    0.61500    28.5395    14.7947
    0.61550    28.7292    14.8090
    0.61600    28.9348    14.8235
    0.61650    29.1822    14.8380
    0.61700    29.4303    14.8526
    0.61750    29.6774    14.8674
    0.61800    29.9399    14.8823
    0.61850    30.2209    14.8974
    0.61900    30.5330    14.9125
    0.61950    30.8850    14.9279
    0.62000    31.2604    14.9434
    0.62050    31.6506    14.9592
    0.62100    32.0691    14.9751
    0.62150    32.5340    14.9912
    0.62200    33.0672    15.0076
    0.62250    33.6886    15.0243
    0.62300    34.8111    15.0416
    0.62350    34.9492    15.0591
    0.62400    35.2088    15.0766
    0.62450    35.6840    15.0943
    0.62500    35.5182    15.1121
    0.62550    35.7208    15.1300
    0.62600    35.5961    15.1478
    0.62650    35.6944    15.1656
    0.62700    35.6810    15.1834
    0.62750    35.6464    15.2013
    0.62800    35.7181    15.2191
    0.62850    35.6232    15.2370
    0.62900    35.5335    15.2547
    0.62950    35.4849    15.2725
    0.63000    35.4603    15.2902
    0.63050    35.6129    15.3080
    0.63100    35.2641    15.3258
    0.63150    35.2075    15.3434
    0.63200    35.0281    15.3610
    0.63250    35.0277    15.3785
    0.63300    35.0487    15.3960
    0.63350    34.7032    15.4134
    0.63400    34.4645    15.4307
    0.63450    34.5648    15.4479
    0.63500    34.5582    15.4653
    0.63550    34.4291    15.4825
    0.63600    34.1658    15.4996
    0.63650    34.2538    15.5167
    0.63700    34.0073    15.5338
    0.63750    34.0454    15.5508
    0.63800    34.0321    15.5679
    0.63850    34.1187    15.5850
    0.63900    34.4574    15.6021
    0.63950    34.4596    15.6194
    0.64000    34.4930    15.6366
    0.64050    34.5491    15.6539
    0.64100    34.5432    15.6711
    0.64150    34.6498    15.6884
    0.64200    34.9389    15.7058
    0.64250    35.0838    15.7233
    0.64300    35.5073    15.7410
    0.64350    35.6673    15.7587
    0.64400    35.9027    15.7766
    0.64450    36.2452    15.7947
    0.64500    36.6916    15.8129
    0.64550    37.9320    15.8316
    0.64600    38.7039    15.8507
    0.64650    39.6666    15.8706
    0.64700    38.5484    15.8905
    0.64750    37.8654    15.9091
    0.64800    32.3988    15.9261
    0.64850    31.4313    15.9420
    0.64900    30.3116    15.9574
    0.64950    29.8541    15.9725
    0.65000    29.3962    15.9873
    0.65050    28.8793    16.0018
    0.65100    28.6352    16.0162
    0.65150    28.3602    16.0304
    0.65200    28.0092    16.0445
    0.65250    27.8548    16.0585
    0.65300    27.7479    16.0724
    0.65350    27.6772    16.0863
    0.65400    27.4744    16.1000
    0.65450    27.4011    16.1138
    0.65500    27.4017    16.1275
    0.65550    27.4804    16.1412
    0.65600    27.7021    16.1549
    0.65650    28.1103    16.1689
    0.65700    28.1216    16.1830
    0.65750    28.0137    16.1971
    0.65800    28.1289    16.2111
    0.65850    28.6014    16.2252
    0.65900    28.9485    16.2396
    0.65950    29.2175    16.2542
    0.66000    29.6536    16.2689
    0.66050    30.1290    16.2838
    0.66100    30.1815    16.2989
    0.66150    30.5930    16.3140
    0.66200    30.9201    16.3294
    0.66250    31.0931    16.3449
    0.66300    31.4519    16.3606
    0.66350    31.8706    16.3764
    0.66400    32.3635    16.3925
    0.66450    33.2655    16.4089
    0.66500    33.9178    16.4257
    0.66550    34.4665    16.4428
    0.66600    35.6918    16.4603
    0.66650    36.7202    16.4784
    0.66700    37.8889    16.4971
    0.66750    39.8680    16.5165
    0.66800    41.5373    16.5369
    0.66850    43.2322    16.5581
    0.66900    45.2809    16.5802
    0.66950    47.2219    16.6033
    0.67000    50.8625    16.6279
    0.67050    53.9855    16.6542
    0.67100    57.4833    16.6820
    0.67150    63.3757    16.7121
    0.67200    71.9381    16.7459
    0.67250    81.8999    16.7844
    0.67300    95.5628    16.8282
    0.67350   122.1938    16.8837
    0.67400   122.7592    16.9450
    0.67450   104.3581    17.0037
    0.67500    82.0925    17.0494
    0.67550    68.6262    17.0877
    0.67600    55.9944    17.1192
    0.67650    43.8225    17.1429
    0.67700    41.2164    17.1642
    0.67750    38.8738    17.1842
    0.67800    36.5193    17.2031
    0.67850    34.0490    17.2207
    0.67900    31.7624    17.2372
    0.67950    29.9110    17.2525
    0.68000    28.7743    17.2672
    0.68050    27.7535    17.2813
    0.68100    27.0379    17.2950
    0.68150    26.1493    17.3083
    0.68200    25.4259    17.3212
    0.68250    24.7565    17.3337
    0.68300    24.0950    17.3460
    0.68350    23.4111    17.3578
    0.68400    22.6886    17.3694
    0.68450    21.8978    17.3805
    0.68500    21.2042    17.3913
    0.68550    20.4695    17.4017
    0.68600    20.0678    17.4119
    0.68650    19.6139    17.4218
    0.68700    20.4760    17.4315
    0.68750    18.8604    17.4411
    0.68800    18.5549    17.4504
    0.68850    18.2754    17.4596
    0.68900    17.9842    17.4687
    0.68950    17.6619    17.4776
    0.69000    17.4182    17.4864
    0.69050    17.1972    17.4950
    0.69100    16.9350    17.5036
    0.69150    16.6278    17.5120
    0.69200    16.3571    17.5202
    0.69250    16.1207    17.5283
    0.69300    15.8726    17.5363
    0.69350    15.5831    17.5442
    0.69400    15.3397    17.5519
    0.69450    15.0972    17.5595
    0.69500    14.8111    17.5670
    0.69550    14.5638    17.5744
    0.69600    14.3927    17.5816
    0.69650    14.0812    17.5887
    0.69700    13.8620    17.5957
    0.69750    13.9657    17.6026
    0.69800    13.6979    17.6095
    0.69850    13.5044    17.6163
    0.69900    13.3543    17.6230
    0.69950    13.1940    17.6297
    0.70000    13.0443    17.6362
    0.70050    12.9093    17.6427
    0.70100    12.7968    17.6491
    0.70150    12.6797    17.6555
    0.70200    12.5515    17.6618
    0.70250    12.4300    17.6681
    0.70300    12.3223    17.6742
    0.70350    12.2162    17.6804
    0.70400    12.0856    17.6865
    0.70450    12.0106    17.6925
    0.70500    11.9356    17.6985
    0.70550    11.8388    17.7044
    0.70600    11.7476    17.7103
    0.70650    11.6413    17.7162
    0.70700    11.5054    17.7219
    0.70750    11.3667    17.7277
    0.70800    11.2492    17.7333
    0.70850    11.0475    17.7389
    0.70900    10.9564    17.7444
    0.70950    10.8690    17.7499
    0.71000    10.7505    17.7553
    0.71050    10.6355    17.7606
    0.71100    10.5133    17.7659
    0.71150    10.4052    17.7711
    0.71200    10.3208    17.7763
    0.71250    10.2413    17.7815
    0.71300    10.1663    17.7866
    0.71350    10.0954    17.7916
    0.71400    10.0286    17.7967
    0.71450     9.9727    17.8017
    0.71500     9.9274    17.8066
    0.71550     9.9703    17.8116
    0.71600     9.9949    17.8166
    0.71650     9.8168    17.8215
    0.71700     9.5850    17.8264
    0.71750     9.5245    17.8312
    0.71800     9.4621    17.8359
    0.71850     9.3951    17.8406
    0.71900     9.3234    17.8453
    0.71950     9.2559    17.8499
    0.72000     9.2307    17.8546
    0.72050     9.1805    17.8592
    0.72100     9.1387    17.8637
    0.72150     9.1079    17.8683
    0.72200     9.0607    17.8729
    0.72250     8.9968    17.8774
    0.72300     9.2252    17.8819
    0.72350     9.2512    17.8866
    0.72400     8.9349    17.8911
    0.72450     8.8772    17.8956
    0.72500     8.8506    17.9000
    0.72550     8.6447    17.9044
    0.72600     8.5024    17.9087
    0.72650     8.4024    17.9129
    0.72700     8.3033    17.9171
    0.72750     8.2061    17.9212
    0.72800     8.4333    17.9254
    0.72850     8.8276    17.9297
    0.72900     8.4291    17.9340
    0.72950     8.1415    17.9381
    0.73000     7.6538    17.9421
    0.73050     7.1467    17.9458
    0.73100     6.7510    17.9493
    0.73150     6.2190    17.9525
    0.73200     5.7794    17.9555
    0.73250     5.5474    17.9584
    0.73300     5.2694    17.9611
    0.73350     4.9937    17.9636
    0.73400     4.7551    17.9661
    0.73450     4.6205    17.9684
    0.73500     4.4316    17.9707
    0.73550     4.1544    17.9728
    0.73600     3.9591    17.9748
    0.73650     3.8527    17.9768
    0.73700     3.7446    17.9787
    0.73750     3.5034    17.9805
    0.73800     3.2206    17.9822
    0.73850     3.0244    17.9837
    0.73900     2.9208    17.9852
    0.73950     2.7572    17.9866
    0.74000     2.5766    17.9880
    0.74050     2.3937    17.9892
    0.74100     2.2851    17.9904
    0.74150     2.1520    17.9915
    0.74200     2.0084    17.9925
    0.74250     1.8521    17.9935
    0.74300     1.7853    17.9944
    0.74350     1.7191    17.9953
    0.74400     1.6100    17.9961
    0.74450     1.3638    17.9969
    0.74500     1.1527    17.9975
    0.74550     0.9714    17.9980
    0.74600     0.8167    17.9985
    0.74650     0.6777    17.9988
    0.74700     0.5508    17.9991
    0.74750     0.4366    17.9994
    0.74800     0.3370    17.9996
    0.74850     0.2510    17.9997
    0.74900     0.1776    17.9998
    0.74950     0.1171    17.9999
    0.75000     0.0697    18.0000
    0.75050     0.0352    18.0000
    0.75100     0.0127    18.0000
    0.75150     0.0014    18.0000
    0.75200     0.0000    18.0000
    0.75250     0.0000    18.0000
    0.75300     0.0000    18.0000
    0.75350     0.0000    18.0000
    0.75400     0.0000    18.0000
    0.75450     0.0000    18.0000
    0.75500     0.0000    18.0000
    0.75550     0.0000    18.0000
    0.75600     0.0000    18.0000
    0.75650     0.0000    18.0000
    0.75700     0.0000    18.0000
    0.75750     0.0000    18.0000
    0.75800     0.0000    18.0000
    0.75850     0.0000    18.0000
    0.75900     0.0000    18.0000
    0.75950     0.0000    18.0000
    0.76000     0.0000    18.0000
    0.76050     0.0000    18.0000
    0.76100     0.0000    18.0000
    0.76150     0.0000    18.0000
    0.76200     0.0000    18.0000
    0.76250     0.0000    18.0000
    0.76300     0.0000    18.0000
    0.76350     0.0000    18.0000
    0.76400     0.0000    18.0000
    0.76450     0.0000    18.0000
    0.76500     0.0000    18.0000
    0.76550     0.0000    18.0000
    0.76600     0.0000    18.0000
    0.76650     0.0000    18.0000
    0.76700     0.0000    18.0000
    0.76750     0.0000    18.0000
    0.76800     0.0000    18.0000
    0.76850     0.0000    18.0000
    0.76900     0.0000    18.0000
    0.76950     0.0000    18.0000
    0.77000     0.0000    18.0000
    0.77050     0.0000    18.0000
    0.77100     0.0000    18.0000
    0.77150     0.0000    18.0000
    0.77200     0.0000    18.0000
    0.77250     0.0000    18.0000
    0.77300     0.0000    18.0000
    0.77350     0.0000    18.0000
    0.77400     0.0000    18.0000
    0.77450     0.0000    18.0000
    0.77500     0.0000    18.0000
    0.77550     0.0000    18.0000
    0.77600     0.0000    18.0000
    0.77650     0.0000    18.0000
    0.77700     0.0000    18.0000
    0.77750     0.0000    18.0000
    0.77800     0.0000    18.0000
    0.77850     0.0000    18.0000
    0.77900     0.0000    18.0000
    0.77950     0.0000    18.0000
    0.78000     0.0000    18.0000
    0.78050     0.0000    18.0000
    0.78100     0.0000    18.0000
    0.78150     0.0000    18.0000
    0.78200     0.0000    18.0000
    0.78250     0.0000    18.0000
    0.78300     0.0000    18.0000
    0.78350     0.0000    18.0000
    0.78400     0.0000    18.0000
    0.78450     0.0000    18.0000
    0.78500     0.0000    18.0000
    0.78550     0.0000    18.0000
    0.78600     0.0000    18.0000
    0.78650     0.0000    18.0000
    0.78700     0.0000    18.0000
    0.78750     0.0000    18.0000
    0.78800     0.0000    18.0000
    0.78850     0.0000    18.0000
    0.78900     0.0000    18.0000
    0.78950     0.0000    18.0000
    0.79000     0.0000    18.0000
    0.79050     0.0000    18.0000
    0.79100     0.0000    18.0000
    0.79150     0.0000    18.0000
    0.79200     0.0000    18.0000
    0.79250     0.0000    18.0000
    0.79300     0.0000    18.0000
    0.79350     0.0000    18.0000
    0.79400     0.0000    18.0000
    0.79450     0.0000    18.0000
    0.79500     0.0000    18.0000
    0.79550     0.0000    18.0000
    0.79600     0.0000    18.0000
    0.79650     0.0000    18.0000
    0.79700     0.0000    18.0000
    0.79750     0.0000    18.0000
    0.79800     0.0000    18.0000
    0.79850     0.0000    18.0000
    0.79900     0.0000    18.0000
    0.79950     0.0000    18.0000
    0.80000     0.0000    18.0000
